venue_id,venue_name,venue_capacity,venue_postal_code,venue_city,venue_state_code,venue_latitude,venue_longitude,tm_api_status
KovZpZAF6FJA,Tropicana Showroom at Tropicana Atlantic City,,08401,Atlantic City,NJ,39.35258500,-74.44489300,Success
KovZpZAdt7AA,The Stone Pony,,07712,Asbury Park,NJ,40.22000100,-74.00071097,Success
KovZpZAdnEtA,The Wonder Bar,,07712,Asbury Park,NJ,40.22328639,-73.99950139,Success
KovZpZAatk1A,Stone Pony Summer Stage,,07712,Asbury Park,NJ,40.22000100,-74.00094700,Success
Z7r9jZaeyj,House of Independents,,07712,Asbury Park,NJ,40.249199000,-74.052101000,Success
KovZ917AxIJ,The Vogel at Count Basie Center for the Arts,,07701,Red Bank,NJ,40.34907100,-74.07022000,Success
KovZ917A8C7,Hackensack Meridian Health Theatre at the Count Basie Center ,,07701,Red Bank,NJ,40.34907100,-74.07022000,Success
KovZpZAEAIIA,PNC Bank Arts Center,,07733,Holmdel,NJ,40.41043400,-74.13773990,Success
KovZpZAIF7lA,Coney Island Amphitheater,,11224,Brooklyn,NY,40.57289100,-73.98754800,Success
ZFr9jZ7eF1,Starland Ballroom,,08872,Sayreville,NJ,40.461800000,-74.344902000,Success
KovZpZAJEa6A,Kings Theatre,,11226,Brooklyn,NY,40.64594300,-73.95727500,Success
Z7r9jZaeIL,Kings Theatre,,11226,Brooklyn,NY,40.646301000,-73.956398000,Success
KovZpZAE6eAA,Northwell at Jones Beach Theater,,11793,Wantagh,NY,40.60147550,-73.50236180,Success
Z7r9jZa7nj,Carteret Performing Arts and Events Center,,07008,Carteret,NJ,40.584999000,-74.229698000,Success
KovZpa4PZe,St. George Theatre,,10301,Staten Island,NY,40.64228390,-74.07748400,Success
KovZ917ARvk,The Bell House,,11215,Brooklyn,NY,40.67373000,-73.99156000,Success
ZFr9jZaF6k,Barclays Center,,11217,Brooklyn,NY,40.682499000,-73.979401000,Success
rZ7HnEZ1789Z4,BrownstoneJAZZ,,11216,Brooklyn ,NY,40.6815228,-73.947016,Success
KovZ917AtP3,Barclays Center,,11217,Brooklyn,NY,40.68285000,-73.97519000,Success
ZFr9jZkFke,BAM Howard Gilman Opera House,,11217,Brooklyn,NY,40.682499000,-73.979401000,Success
ZFr9jZdd17,State Theatre-NJ,,08901,New Brunswick,NJ,40.486099000,-74.447304000,Success
KovZpZA77ldA,Brooklyn Paramount,,11201,Brooklyn,NY,40.69137302,-73.98124051,Success
Z7r9jZaAz1,Elizabeth Ross Johnson Theater,,08901,New Brunswick,NJ,40.486099000,-74.447304000,Success
rZ7HnEZ178EZA,Gold Sounds,,11237,Brooklyn,NY,40.702624,-73.929611,Success
Z7r9jZaeD6,Market Hotel,,11237,Brooklyn,NY,40.704399000,-73.921204000,Success
Z7r9jZad43,Great Hall - Avant Gardner,,11237,Brooklyn,NY,40.704399000,-73.921204000,Success
Z7r9jZadKA,Elsewhere,,11237,Brooklyn,NY,40.704399000,-73.921204000,Success
rZ7HnEZ17qgAV,Vinyl + Thread,,11201,Brooklyn,NY,40.7034411,-73.9878255,Success
KovZ917APye,UBS Arena,,11003,Belmont Park,NY,40.71187893,-73.72613877,Success
ZFr9jZ1aF1,Baby's All Right,,11211,Brooklyn,NY,40.711102000,-73.956497000,Success
ZFr9jZkdAF,Music Hall of Williamsburg,,11211,Brooklyn,NY,40.711102000,-73.956497000,Success
KovZ917A_QV,The Rooftop at Pier 17,,10038,New York,NY,40.7056185,-74.001798,Success
rZ7HnEZ17Adq0,Mulcahy's,,11793,Wantagh,NY,40.6723969,-73.50999100000001,Success
Z7r9jZadrI,The Rooftop at Pier 17,,10038,New York,NY,40.708801000,-74.002899000,Success
Z7r9jZaeql,Knockdown Center,,11378,Maspeth,NY,40.723999000,-73.907097000,Success
ZFr9jZ6eAk,Ritz Theatre - NJ,,07201,Elizabeth,NJ,40.670898000,-74.179001000,Success
KovZpZAdJtAA,Warsaw,,11222,Brooklyn,NY,40.72239200,-73.94840800,Success
KovZpZAIetFA,Brooklyn Bowl,,11249,Brooklyn,NY,40.72192600,-73.95734600,Success
rZ7HnEZ177sb0,Brooklyn Bowl,,11211,Brooklyn,NY,40.722053,-73.957549,Success
rZ7HnEZ17f7Gg,THE ROOF + THE ROOM,,11249,Brooklyn,NY,40.7223189,-73.9578208,Success
KovZ917A9e0,Capitale,,10013,New York,NY,40.71886400,-73.99518400,Success
KovZpZA7dkJA,Bowery Ballroom,,10002,New York,NY,40.72036400,-73.99354200,Success
KovZpZAJAkAA,Mercury Lounge,,10002,New York,NY,40.72203600,-73.98680600,Success
Z7r9jZad7c,Brooklyn Steel,,11222,Brooklyn,NY,40.727200000,-73.945602000,Success
rZ7HnEZ178g0P,Berlin,,10009,New York,NY,40.722974,-73.986080,Success
KovZpZAdlenA,Ritz Theatre,,07201,Elizabeth,NJ,40.66449990,-74.21339990,Success
ZFr9jZFvve,City Winery - New York,,10013,New York,NY,40.720100000,-74.004700000,Success
rZ7HnEZ17F4OA,Drom,,10009,New York,NY,40.7253238,-73.9843144,Success
rZ7HnEZ17QkQd,Night Club 101,,10009,New York,NY,40.725911,-73.984043,Success
rZ7HnEZa9V3,The Bowery Electric,,10003,New York,NY,40.7257,-73.991673,Success
KovZpZAIdJ1A,Colden Auditorium at Kupferberg Center for the Arts,,11367,Queens,NY,40.73845600,-73.81634300,Success
KovZ917AG0V,LeFrak Concert Hall at Kupferberg Center for the Arts,,11367,Flushing,NY,40.73847000,-73.81633000,Success
rZ7HnEZ17o4OP,Lucinda's,,10009,New York,NY,40.728329,-73.982199,Success
rZ7HnEZa6Km,Le Poisson Rouge,,10012,New York,NY,40.728475,-74.000052,Success
Z7r9jZaduQ,White Eagle Hall,,07302,Jersey City,NJ,40.720798000,-74.045898000,Success
rZ7HnEZakQx,S.O.B.'s,,10014,New York,NY,40.7284733,-74.0050445,Success
ZFr9jZ7v7k,Webster Hall,,10003,New York,NY,40.731602000,-73.989098000,Success
rZ7HnEZaASU,Blue Note Jazz Club,,10012,New York,NY,40.730940,-74.000650,Success
rZ7HnEZ171FA7,Daryl's House,,12564,Pawling,NY,41.534100,-73.584310,Success
Z7r9jZaeEZ,Daryl's House,,12564,Pawling,NY,41.579201000,-73.588699000,Success
rZ7HnEZ173efg,Paramount Hudson Valley Theater,,10566,Peekskill,NY,41.2902344,-73.921867,Success
ZFr9jZA1dF,Paramount Hudson Valley Theater,,10566,Peekskill,NY,41.284100000,-73.917702000,Success
KovZpaF0Oe,Bardavon 1869 Opera House,,12601,Poughkeepsie,NY,41.70304000,-73.92867200,Success
KovZpZAdEkEA,MJ Nesheiwat Convention Center,,12601,Poughkeepsie,NY,41.70496390,-73.92935600,Success
KovZ917AVeP,Diamond Club,,06810,Danbury,CT,41.39577608,-73.45248455,Success
ZFr9jZ76va,Ridgefield Playhouse,,06877,Ridgefield,CT,41.306400000,-73.502403000,Success
rZ7HnEZ178EPA,West Nyack Levity Live,,10994,West Nyack,NY,41.098096,-73.957775,Success
ZFr9jZe66k,Tarrytown Music Hall,,10591,Tarrytown,NY,41.085098000,-73.846001000,Success
Z7r9jZakuY,Grace Farms - CT,,06840,New Canaan,CT,41.158901000,-73.498901000,Success
rZ7HnEZaeqM,Empty Bottle,,60622,Chicago,IL,41.900476,-74.00594130000002,Success
KovZ917Am4e,"The Paramount Theatre (Middletown, NY)",,10940,Middletown,NY,41.44454000,-74.42094000,Success
KovZpZAFdlAA,Westchester County Center,,10606,White Plains,NY,41.03706474,-73.77897623,Success
KovZpaFhFe,Ulster Performing Arts Center,,12401,Kingston,NY,41.92911900,-74.00456800,Success
Z7r9jZadik,District Music Hall,,06850,Norwalk,CT,41.116956,-73.413981,Success
KovZpZA1ltEA,Palace Theatre Stamford,,06901,Stamford,CT,41.05078310,-73.53954260,Success
KovZ917Ax6H,The Capitol Theatre,,10573,Port Chester,NY,41.00134610,-73.66544880,Success
KovZ917Axan,Garcia's at The Capitol Theatre,,10573,Port Chester,NY,41.00134610,-73.66544880,Success
KovZ917AsOA,Celebrity Theatre at the Claridge Hotel,,08401,Atlantic City,NJ,41.04408449,-74.29705000,Success
KovZpZA6taEA,Total Mortgage Arena,,06604,Bridgeport,CT,41.17323620,-73.18797180,Success
KovZ917Ax8x,Hartford HealthCare Amphitheater,,06604,Bridgeport,CT,41.17021000,-73.18778000,Success
KovZpZAEAdJA,Bergen Performing Arts Center,,07631,Englewood,NJ,40.89535800,-73.97511000,Success
ZFr9jZ6F1k,Bearsville Theatre,,12498,Woodstock,NY,42.053699000,-74.116600000,Success
KovZ917ARQ0,Lehman Center for the Performing Arts,,10468,Bronx,NY,40.87453640,-73.89169140,Success
Z7r9jZaAFL,Calvary Temple International,,07470,Wayne,NJ,40.948399000,-74.244904000,Success
rZ7HnEZ17fvr4,Calvary Temple International,,07470,Wayne,NJ,40.9290588,-74.2260485,Success
ZFr9jZeFFe,United Palace Theatre,,10033,New York,NY,40.848598000,-73.935402000,Success
KovZpZAaadEA,United Palace,,10033,New York,NY,40.84626724,-73.93835048,Success
Z7r9jZadGr,Dingbatz,,07013,Clifton,NJ,40.868900000,-74.172897000,Success
KovZpZAktkFA,Dingbatz,,07013,Clifton,NJ,40.85788200,-74.14761400,Success
KovZ917AJsB,The Apollo's Victoria Theater 1,,10027,New York,NY,40.80995300,-73.94931100,Success
KovZ917AJw7,The Apollo's Jonelle Procope Theater,,10027,New York,NY,40.80995300,-73.94931100,Success
KovZpZAEAEtA,The Paramount in concert with Northwell,,11743,Huntington,NY,40.86969685,-73.42591099,Success
KovZ917ANAV,Spotlight at The Paramount,,11743,Huntington,NY,40.86965000,-73.42577000,Success
rZ7HnEZ17peAI,"The Paramount - Huntington, NY",,11743,Huntington,NY,40.86969685,-73.42591099,Success
rZ7HnEZ17_VPS,Williams Center - Williams Center Lounge,,07070,Rutherford,NJ,40.827110,-74.103330,Success
rZ7HnEZ17_Sad,Williams Center - Rivoli Theater - Rutherford,,07070,Rutherford,NJ,40.827110,-74.103330,Success
rZ7HnEZ17_SFS,Williams Center - Black Box - Rutherford,,07070,Rutherford,NJ,40.827110,-74.103330,Success
rZ7HnEZ17_SaK,Williams Center - Spring Hall - Rutherford,,07070,Rutherford,NJ,40.827110,-74.103330,Success
KovZpZA6kvEA,Tilles Center - Herbert and Dolores Goldsmith Atrium,,11548,Brookville,NY,40.81710085,-73.59800756,Success
KovZpaFeje,Tilles Center Concert Hall,,11548,Brookville,NY,40.81192560,-73.61977040,Success
KovZpaFGBe,Tilles Center - Krasnoff Theater,,11548,Brookville,NY,40.81192560,-73.61977040,Success
Z7r9jZaAzD,Williams Center,,07070,Rutherford,NJ,40.825901000,-74.109596000,Success
KovZpZA1dkEA,Toad's Place,,06511,New Haven,CT,41.31164800,-72.92932250,Success
ZFr9jZ7F67,Toads Place - CT,,06511,New Haven,CT,41.318298000,-72.926399000,Success
Z7r9jZaelZ,College Street Music Hall,,06510,New Haven,CT,41.306801000,-72.925201000,Success
KovZpakS7e,MetLife Stadium,,07073,East Rutherford,NJ,40.81359,-74.074493,Success
KovZpZAEAd6A,Beacon Theatre,,10023,New York,NY,40.77992500,-73.98067300,Success
rZ7HnEZ178YFg,Beacon Theatre,,10023,New York,NY,40.780456,-73.981043,Success
Z6r9jZed7e,David Geffen Hall,,10023,New York,NY,40.776100000,-73.984100000,Success
ZFr9jZd7av,Metropolitan Opera House,,10023,New York,NY,40.776100000,-73.984100000,Success
KovZpZAFkn6A,Terminal 5,,10019,New York,NY,40.76970800,-73.99276200,Success
KovZpZA77eJA,Capital One City Parks Foundation SummerStage,,10021,New York,NY,40.76920158,-73.97155468,Success
ZFr9jZ117e,Stern Auditorium / Perelman Stage at Carnegie Hall,,10019,New York,NY,40.765202000,-73.985298000,Success
ZFr9jZ7kvA,Zankel Hall at Carnegie Hall,,10019,New York,NY,40.765202000,-73.985298000,Success
ZFr9jZk7ke,Terminal 5,,10019,New York,NY,40.765202000,-73.985298000,Success
ZFr9jZ1kvA,Weill Recital Hall at Carnegie Hall,,10019,New York,NY,40.765202000,-73.985298000,Success
KovZ917ASBa,HK Hall,,10036,New York,NY,40.76506000,-73.99602000,Success
rZ7HnEZ173v3A,Cantina Rooftop,,10036,New York,NY,40.7649566,-73.995973,Success
KovZpZAalvtA,Citi Field,,11368,Queens,NY,40.75800500,-73.84459900,Success
rZ7HnEZ17fpJA,Ellen's Stardust Diner,,10019,New York,NY,40.76203129021,-73.98329513095,Success
rZ7HnEZaert,Iridium,,10019,New York,NY,40.761816,-73.983389,Success
rZ7HnEZ17od8P,Wellmont Theater,,07042,Montclair,NJ,40.812547,-74.216547,Success
KovZpZAJvIeA,The Wellmont Theater,,07042,Montclair,NJ,40.81249880,-74.21651530,Success
Z7r9jZaeBy,Melrose Ballroom,,11106,Astoria,NY,40.761398000,-73.931503000,Success
KovZpZAE7vdA,Radio City Music Hall,,10020,New York,NY,40.75991360,-73.98039810,Success
rZ7HnEZ17op04,Sony Hall,,10036,New York,NY,40.759649,-73.987331,Success
ZFr9jZ1a7A,Birdland,,10036,New York,NY,40.759300000,-73.990196000,Success
Z7r9jZa7OA,Nebula New York,,10036,New York,NY,40.759300000,-73.990196000,Success
KovZpZAF1laA,Refuge Skate Shop,,48124,Dearborn,MI,40.759100,-73.988840,Success
rZ7HnEZ174KrF,Birdland Theater,,10036,New York,NY,40.7590167,-73.9896861,Success
rZ7HnEZ178J7g,Birdland Jazz Club,,10036,New York,NY,40.7590167,-73.9896861,Success
KovZpakwYe,JMA Wireless Dome ,,13244,Syracuse,NY,43.03626312,-76.13613050,Success
KovZ917A2-0,del Lago Resort & Casino,,13165,Waterloo,NY,42.96732700,-76.84722000,Success
KovZpa2Gze,Rec Room,,14202,Buffalo,NY,42.890699,-76.875859,Success
KovZpZAEAEIA,Empower Federal Credit Union Amphitheater at Lakeview,,13209,Syracuse,NY,43.07221900,-76.21515400,Success
rZ7HnEZ17f0uP,Middle Ages Beer Hall,,13204,Syracuse,NY,43.051315720388,-76.16164963558,Success
rZ7HnEZ178MpA,Funk 'n Waffles,,13202,Syracuse,NY,43.048366,-76.153423,Success
KovZpZAFdldA,Landmark Theatre,,13202,Syracuse,NY,43.04745359,-76.15251285,Success
rZ7HnEZ17fJkA,The Song & Dance,,13202,Syracuse,NY,43.0474234,-76.1518037,Success
KovZpa6W3e,The Oncenter Carrier Theater,,13202,Syracuse,NY,43.04488381,-76.14808559,Success
KovZpZA77eEA,Upstate Medical University Arena at The Oncenter War Memorial,,13202,Syracuse,NY,43.04488614,-76.14804737,Success
Z7r9jZad1G,Beak and Skiff Apple Orchards - Apple Hill Campus,,13084,Lafayette,NY,42.889400000,-76.108398000,Success
KovZpZAaFEtA,The Oncenter Crouse Hinds Theater,,13202,Syracuse,NY,43.04630500,-76.14877624,Success
KovZpZAaFnvA,Funk N' Waffles,,13202,Syracuse,NY,43.04197900,-76.13661990,Success
KovZpZAdEJAA,Constellation Brands-Marvin Sands Performing Arts Center: CMAC,,14424,Canandaigua,NY,42.86698720,-77.24438770,Success
rZ7HnEZ173dZA,Rose Hall,,13045,Cortland,NY,42.600519,-76.177477,Success
ZFr9jZAv7d,Ithaca's State Theatre,,14850,Ithaca,NY,42.431999000,-76.497398000,Success
Z7r9jZadhY,Bug Jar,,14607,Rochester,NY,43.151001000,-77.587898000,Success
KovZpaowGe,West Herr Auditorium Theatre at West Herr Performing Arts Center,,14605,Rochester,NY,43.16090189,-77.58866326,Success
rZ7HnEZ17ANuP,The Bug Jar,,14607-3527,Rochester,NY,43.150062,-77.600122,Success
rZ7HnEZ17ko4V,The Montage Music Hall,,14604,Rochester,NY,43.156020,-77.602180,Success
Z7r9jZaeRg,Anthology - Rochester,,14604,Rochester,NY,43.157501000,-77.606003000,Success
KovZpakwJe,Blue Cross Arena,,14614,Rochester,NY,43.15390000,-77.61080000,Success
rZ7HnEZ17kAAf,Lovin' Cup,,14623,Rochester,NY,43.092050,-77.656606,Success
KovZpa4xOe,Kodak Center,,14615,Rochester,NY,43.20109400,-77.64020980,Success
rZ7HnEZ17qzPV,75 Stutson St,,14612,Rochester,NY,43.2497744,-77.6139274,Success
KovZpZAFdlJA,The Event Center at Turning Stone Resort Casino,,13478,Verona,NY,43.11160600,-75.59292600,Success
KovZpaowne,The Showroom at Turning Stone Resort Casino,,13478,Verona,NY,43.11160600,-75.59292600,Success
KovZpa3ife,LECOM Event Center,,14901,Elmira,NY,42.08835000,-76.80848200,Success
KovZpZAFdl1A,Tioga Downs,,13812,Nichols,NY,42.02549700,-76.41527400,Success
KovZpZAaFtEA,En-Joie Golf Course,,13760,Endicott,NY,42.09840800,-76.04936840,Success
KovZpaowOe,Broome County Forum Theatre,,13901,Binghamton,NY,42.10094000,-75.91233200,Success
KovZpaowee,The Stanley,,13501,Utica,NY,43.09947400,-75.23519970,Success
KovZpaF0ne,Darien Lake Amphitheater,,14040,Darien Center,NY,42.91319987,-78.38933898,Success
rZ7HnEZ17_oqd,Kingston Grand Theatre,,K7L 1B2,Kingston,ON,44.232052,-76.486450,Success
KovZpZA1lJtA,Slush Puppie Place,,K7K 0B4,Kingston,ON,44.23312400,-76.47960700,Success
rZ7HnEZ17u9FA,The Mansion,,K7L 1C5,Kingston,ON,44.234640,-76.496770,Success
rZ7HnEZabf5,Maranatha Church,, K8P 2G5,Belleville,ON,44.175467,-77.397081,Success
rZ7HnEZ17fZqA,The Chapel - Crosspoint Campus,,14068,Getzville,NY,43.0458124,-78.7438115,Success
Z7r9jZadEi,The Chapel - CrossPoint Campus,,14068,Getzville,NY,43.027100000,-78.759697000,Success
KovZ917AJgX,University at Buffalo - Slee Hall - Lippes Concert Hall,,14228,Buffalo,NY,43.00045000,-78.78400300,Success
KovZ917AJge,UB Center for the Arts - Mainstage Theatre,,14260,Buffalo,NY,43.00096800,-78.78278400,Success
Z7r9jZaeVW,Buffalo Iron Works,,14203,Buffalo,NY,42.856098000,-78.864403000,Success
ZFr9jZAaF7,Town Ballroom,,14203,Buffalo,NY,42.856098000,-78.864403000,Success
Z7r9jZaddI,Buffalo RiverWorks,,14203,Buffalo,NY,42.856098000,-78.864403000,Success
Z7r9jZaAj3,Terminal B At The Outer Harbor,,14203,Buffalo,NY,42.856098000,-78.864403000,Success
ZFr9jZA171,Sahlen Field,,14203,Buffalo,NY,42.856098000,-78.864403000,Success
KovZpZAFdl7A,Shea's Performing Arts Center,,14202,Buffalo,NY,42.89181767,-78.87263371,Success
rZ7HnEZ17o6F4,Buffalo Riverworks,,14203,Buffalo,NY,42.869917,-78.872638,Success
KovZ917ACzf,Buffalo RiverWorks,,14203,Buffalo,NY,42.86991700,-78.87263800,Success
rZ7HnEZ17_Fkd,Buffalo Iron Works,,14203,Buffalo,NY,42.874527,-78.874734,Success
KovZpZAaFEaA,KeyBank Center,,14203,Buffalo,NY,42.87494100,-78.87622390,Success
Z7r9jZadPg,Rec Room,,14202,Buffalo,NY,42.887600000,-78.880600000,Success
Z7r9jZaAKS,Electric City,,14202,Buffalo,NY,42.887600000,-78.880600000,Success
Z6r9jZaFke,Kleinhans Music Hall,,14201,Buffalo,NY,42.895401000,-78.886200000,Success
KovZpZAFdJAA,Scranton Cultural Center,,18503,Scranton,PA,41.41064180,-75.66064970,Success
rZ7HnEZ173kFA,Showplace Theater,,14207,Buffalo,NY,42.941070,-78.891440,Success
ZFr9jZF7e1,Community Arts Center - PA,,17701,Williamsport,PA,41.245998000,-77.016701000,Success
KovZpZAJtdaA,Community Arts Center,,17701,Williamsport,PA,41.24061100,-77.00553000,Success
KovZpZAEA76A,The Pavilion at Montage Mountain,,18507,Scranton,PA,41.34797580,-75.66388880,Success
KovZpaowXe,Seneca Allegany Resort & Casino Event Center,,14779,Salamanca,NY,42.15587220,-78.75297910,Success
KovZpZAEekIA,Mohegan Pennsylvania,,18702,Wilkes Barre,PA,41.26895220,-75.81147600,Success
KovZpZAFdJdA,F.M. Kirby Center,,18701,Wilkes Barre,PA,41.24538320,-75.88181080,Success
KovZpZAEAd1A,Bethel Woods Center for the Arts,,12720,Bethel,NY,41.69688884,-74.87797380,Success
KovZpZAFdlEA,Seneca Niagara Resort & Casino Event Center,,14303,Niagara Falls,NY,43.08569350,-79.05777210,Success
KovZpZAdJanA,Seneca Niagara Resort & Casino Bears Den,,14303,Niagara Falls,NY,43.08569350,-79.05777210,Success
KovZ917APIZ,Artpark Mainstage Theater,,14092,Lewiston,NY,43.16672000,-79.04514000,Success
KovZpa4NBe,Hard Rock Cafe Niagara Falls,,14303,Niagara Falls,NY,43.08662900,-79.06408700,Success
KovZ917APEU,Artpark Outdoor Amphitheater,,14092,Lewiston,NY,43.16672000,-79.04514000,Success
KovZpZAdJnJA,The Avalon Theatre At Niagara Fallsview Casino Resort,,L2G 7X5,Niagara Falls,ON,43.08245530,-79.08130040,Success
KovZ917Axu8,OLG Stage at Fallsview Casino,,L2G 0Z1,Niagara Falls,ON,43.08313014,-79.08403497,Success
KovZ917AYjP,21 Club at Fallsview Casino Resort,,L2G7X5,Niagara Falls,ON,43.08246792,-79.08114221,Success
KovZpZAk6dlA,Peterborough Memorial Centre,,K9J 1Y4,Peterborough,ON,44.28883800,-78.31655500,Success
rZ7HnEZ17Fbf7,The Venue,,K9J 3H2,Peterborough,ON,44.302300,-78.319530,Success
KovZpZAk6InA,Tribute Communities Centre,,L1H 1J8,Oshawa,ON,43.89931280,-78.85131680,Success
rZ7HnEZ17fFrA,Biltmore Theatre,,L1H 1B2,Oshawa,ON,43.897670,-78.861970,Success
KovZ917AJwi,Biltmore Theatre,,L1H1B2,Oshawa,ON,43.89803600,-78.86192200,Success
rZ7HnEZ17QouS,BOND|ST Event Centre,,L1G 1B1,Oshawa,ON,43.899104,-78.862532,Success
rZ7HnEZ17bdPI,Canada Event Centre,,L1N 9B6,Whitby,ON,43.851930,-78.924150,Success
KovZ917AcCz,Frog Alley Brewing Co.,,12305,Schenectady,NY,42.81499000,-73.94628000,Success
ZFr9jZdFF6,Proctor's Theatre,,12305,Schenectady,NY,42.815800000,-73.942001000,Success
KovZpaFxre,Proctors Theatre,,12305,Schenectady,NY,42.81237000,-73.94176000,Success
KovZ917Ai_j,The Arena at Pickering Casino Resort,,L1W 0C1,Pickering,ON,43.84332000,-79.05400000,Success
ZFr9jZ6F6a,Hart Theatre at The Egg,,12220,Albany,NY,42.665600000,-73.881500000,Success
KovZ917AIDk,Milford Theater,,18337,Milford,PA,41.32352000,-74.80013000,Success
KovZpaFP3e,Saratoga Performing Arts Center,,12866,Saratoga Springs,NY,43.05522919,-73.80584965,Success
KovZ917AJ4f,History,,M4L 1G5,Toronto,ON,43.66684147,-79.31351149,Success
KovZpZAdIFaA,REBEL,,M5A 1A4,Toronto,ON,43.64155480,-79.35402460,Success
KovZ917A2IV,Noir,,M5A 1A4,Toronto,ON,43.64089700,-79.35459300,Success
rZ7HnEZae-8,REBEL,,M5A1A4,Toronto,ON,43.640897,-79.354593,Success
rZ7HnEZ178UZA,NOIR (inside REBEL),,M5A 1A4,Toronto,ON,43.640897,-79.354593,Success
KovZpZAF6FlA,Penn's Peak,,18229,Jim Thorpe,PA,40.89809780,-75.68696930,Success
KovZpZAFlvvA,The Opera House,,M4M 1H1,Toronto,ON,43.65900020,-79.34877430,Success
rZ7HnEZaer2,The Opera House,,M4M 1H1,Toronto,ON,43.658990,-79.348810,Success
ZFr9jZ6ada,Mauch Chunk Opera House,,18229,Jim Thorpe,PA,40.886002000,-75.723099000,Success
KovZ917Acak,Ada Slaight Hall,,M5A 2B7,Toronto,ON,43.66022290,-79.36194664,Success
KovZpa3yBe,The Danforth Music Hall,,M4K 1N2,Toronto,ON,43.67644920,-79.35710140,Success
KovZpa4NYe,Hart Theatre at the Egg,,12220,Albany,NY,42.65022292,-73.75970745,Success
KovZpZAFFE1A,Scotiabank Arena,,M5J 2L2,Toronto,ON,43.64392540,-79.37832340,Success
KovZpZAkJltA,Jane Mallett Theatre,,M5E 1B4,Toronto,ON,43.64703840,-79.37545850,Success
KovZpZAFFEJA,Meridian Hall,,M5E 1B2,Toronto,ON,43.64681820,-79.37666570,Success
KovZpZAF6knA,MVP Arena,,12207,Albany,NY,42.64834000,-73.75395700,Success
rZ7HnEZakuQ,Massey Hall,,M5B 1T7,Toronto,ON,43.653809,-79.378548,Success
KovZpZAdJalA,The Palace Theatre Albany,,12207,Albany,NY,42.65451100,-73.75017500,Success
KovZ917AtJb,Empire Live,,12207,Albany,NY,42.65288000,-73.75036000,Success
KovZ917AtJx,Empire Underground,,12207,Albany,NY,42.65288000,-73.75036000,Success
KovZpZAFnlnA,Massey Hall,,M5B 1T7,Toronto,ON,43.65418690,-79.37899750,Success
KovZpa3yYe,The Elgin & Winter Garden Theatres,,M5B1M4,Toronto,ON,43.65291940,-79.37945170,Success
rZ7HnEZaeih,The Phoenix Concert Theatre,,M5X 1K2,Toronto,ON,43.664730,-79.374200,Success
KovZpZAFFEEA,The Phoenix Concert Theatre,,M4X 1K2,Toronto,ON,43.66446150,-79.37359930,Success
KovZ917At71,TD Music Hall - Allied Music Centre,,M5B 1T7,Toronto,ON,43.65407000,-79.37901000,Success
KovZpZAFl6JA,Roy Thomson Hall,,M5J 2H5,Toronto,ON,43.64670940,-79.38589980,Success
KovZpa3Bbe,Rogers Centre,,M5V 1J3,Toronto,ON,43.64173840,-79.39174470,Success
rZ7HnEZ17qVF7,Ozmozis,,M4Y 2C6,Toronto,ON,43.664765,-79.381871,Success
rZ7HnEZ178304,DPRTMNT,,M5V 1T1,Toronto,ON,43.646470,-79.396890,Success
KovZpZAdt7JA, Horseshoe Tavern,,M5V 2A2,Toronto,ON,43.64904380,-79.39591300,Success
rZ7HnEZae-Z,The Horseshoe Tavern,,M5V 2A2,Toronto,ON,43.649110,-79.395880,Success
rZ7HnEZa7oi,The Concert Hall,,M4W 2J2,Toronto,ON,43.673080,-79.388420,Success
ZFr9jZkF7a,The Sherman Theater - PA,,18360,Stroudsburg,PA,40.988201000,-75.297401000,Success
rZ7HnEZae-S,Under the Neon Palms at the El Mocambo,,M5T 2G8,Toronto,ON,43.657580,-79.400200,Success
rZ7HnEZ173Fx4,The Starlight Room at The El Mocambo,,M5T 2G8,Toronto,ON,43.6575661,-79.4001349,Success
rZ7HnEZadhi,Supermarket,,M5T 2L9,Toronto,ON,43.656580,-79.403230,Success
KovZpZAJt7FA,Coca-Cola Coliseum,,M6K 3C3,Toronto,ON,43.63509680,-79.41572430,Success
KovZpZAdndaA,Hard Luck Bar,,M6J1V1,Toronto,ON,43.65211100,-79.40753700,Success
rZ7HnEZ17F_jP,Hard Luck Bar,,M6J 1V3,Toronto,ON,43.652150,-79.407552,Success
KovZpZAEkkIA,RBC Amphitheatre,,M6K3L3,Toronto,ON,43.62945440,-79.41491930,Success
rZ7HnEZaeN0,Sneaky Dee's Concert Venue,,M5T 1T1,Toronto,ON,43.656413,-79.4074860,Success
rZ7HnEZa7sw,Queen Elizabeth Theatre - Exhibition Place,,M6K 3C3,Toronto,ON,43.632738,-79.421379,Success
KovZpZAdIFtA,Queen Elizabeth Theatre,,M6K 3C3,Toronto,ON,43.63259410,-79.42039150,Success
rZ7HnEZ17j6uS,FYE Ultra Club,,M6K 3C3,Toronto,ON,43.632936,-79.423286,Success
KovZpZAkktkA,Yorkminster Park Baptist Church,,M4T 1Z9,Toronto,ON,43.69023200,-79.39488770,Success
rZ7HnEZ17F_p4,Monarch Tavern,,M6J 2N8,Toronto,ON,43.654030,-79.413680,Success
rZ7HnEZaeOT,Lee's Palace,,M5S 1Y5,Toronto,ON,43.665249,-79.409447,Success
rZ7HnEZ17oOAg,The Dance Cave,,M5S 1Y5,Toronto,ON,43.665244,-79.409452,Success
