event_id,date,artist,venue,min_price,max_price,total_postings,total_tickets,city,state,ticket_vendor,face_value,sold_out,sk_artist_id,days_to_show,num_years_active,year,month,dayofweek,avg_price,price_range,is_sold_out,tickets_per_posting,artist_std,event_datetime,date_only,hour,day_of_week,is_weekend,temperature,precipitation,weather_condition
9461606,2016-04-03 23:30:00,Rihanna,Wells Fargo Center Philadelphia,67.4,4400.0,393,1767,Philadelphia,PA,NoVendorClass,NoPriceClass,NoSoldOutClass,139648,21,,2016,4,6,2233.7,4332.6,0,4.496183206106871,rihanna,2016-04-03 23:30:00,2016-04-03,23,6,1,,,
9461613,2016-04-25 02:30:00,Rihanna,Key Arena,107.64,4125.0,158,616,Seattle,WA,Ticketmaster,$26.50 ,0,139648,42,11.0,2016,4,0,2116.32,4017.36,0,3.8987341772151898,rihanna,2016-04-25 02:30:00,2016-04-25,2,0,0,,,
9511783,2016-06-29 01:30:00,Ringo Starr and His All Starr Band,Paramount Theatre Denver,153.93,504.85,34,109,Denver,CO,NoResults,NoResults,NoResults,NoResults,107,,2016,6,2,329.39,350.92,0,3.2058823529411766,ringo starr and his all starr band,2016-06-29 01:30:00,2016-06-29,1,2,0,,,
9511791,2016-07-03 02:30:00,Ringo Starr and His All Starr Band,Greek Theatre Los Angeles,103.98,703.32,47,134,Los Angeles,CA,NoResults,NoResults,NoResults,NoResults,111,,2016,7,6,403.65,599.34,0,2.851063829787234,ringo starr and his all starr band,2016-07-03 02:30:00,2016-07-03,2,6,1,,,
9511778,2016-06-20 00:30:00,Ringo Starr and His All Starr Band,Ryman Auditorium,167.69,499.0,51,129,Nashville,TN,NoResults,NoResults,NoResults,NoResults,98,,2016,6,0,333.345,331.31,0,2.5294117647058822,ringo starr and his all starr band,2016-06-20 00:30:00,2016-06-20,0,0,0,,,
9462737,2016-09-16 17:59:00,Riot Fest Chicago 3 Day Pass,Douglas Park,205.47,777.0,17,143,Chicago,IL,NoResults,NoResults,NoResults,NoResults,187,,2016,9,4,491.235,571.53,0,8.411764705882353,riot fest chicago 3 day pass,2016-09-16 17:59:00,2016-09-16,17,4,0,,,
9462740,2016-09-02 18:59:00,Riot Fest Denver 3 Day Pass,National Western Events Center,188.48,229.0,12,71,Denver,CO,NoResults,NoResults,NoResults,NoResults,173,,2016,9,4,208.74,40.52000000000001,0,5.916666666666667,riot fest denver 3 day pass,2016-09-02 18:59:00,2016-09-02,18,4,0,,,
9509921,2016-04-10 01:00:00,Rita Wilson,Stateside at The Paramount Theatre Austin,63.07,75.0,2,8,Austin,TX,NoVendorClass,NoPriceClass,NoSoldOutClass,5271843,27,,2016,4,6,69.035,11.93,0,4.0,rita wilson,2016-04-10 01:00:00,2016-04-10,1,6,1,,,
9507205,2016-04-30 02:00:00,RJD2,Metro,65.72,79.0,5,21,Chicago,IL,NoResults,NoResults,NoResults,NoResults,47,,2016,4,5,72.36,13.28,0,4.2,rjd2,2016-04-30 02:00:00,2016-04-30,2,5,1,,,
9500516,2016-04-09 03:00:00,RJD2,Teragram Ballroom,55.47,119.0,12,46,Los Angeles,CA,Ticketmaster,$25.00 ,0,13754,26,23.0,2016,4,5,87.235,63.53,0,3.8333333333333335,rjd2,2016-04-09 03:00:00,2016-04-09,3,5,1,,,
9500518,2016-05-29 00:30:00,RJD2,Union Transfer,43.62,53.58,13,72,Philadelphia,PA,Ticketfly,$20.00 ,0,13754,76,23.0,2016,5,6,48.6,9.96,0,5.538461538461538,rjd2,2016-05-29 00:30:00,2016-05-29,0,6,1,,,
9500519,2016-04-10 04:00:00,RJD2,The Independent,85.04,199.99,9,24,San Francisco,CA,Ticketfly,$27.00 ,1,13754,27,23.0,2016,4,6,142.515,114.95,0,2.6666666666666665,rjd2,2016-04-10 04:00:00,2016-04-10,4,6,1,,,
9532463,2016-08-05 01:00:00,Rob Zombie and Korn,Gexa Energy Pavilion,48.4,750.0,67,338,Dallas,TX,Live Nation,NoPriceClass,0,202975,144,,2016,8,4,399.2,701.6,0,5.044776119402985,rob zombie and korn,2016-08-05 01:00:00,2016-08-05,1,4,0,,,
9537650,2016-08-02 23:30:00,Rob Zombie with Korn,Austin360 Amphitheater,40.26,368.0,126,484,Austin,TX,Ticketmaster,$25.00 ,0,202975,142,23.0,2016,8,1,204.13,327.74,0,3.8412698412698414,rob zombie with korn,2016-08-02 23:30:00,2016-08-02,23,1,0,,,
9520131,2016-04-07 03:00:00,Robert Cray Band,Revolution Hall Portland,103.96,86.0,2,12,Portland,OR,Ticketfly,NoPriceClass,0,288680,24,,2016,4,3,94.98,-17.959999999999994,0,6.0,robert cray band,2016-04-07 03:00:00,2016-04-07,3,3,0,,,
9503052,2016-03-21 01:00:00,Robert Plant & The Sensational Space Shifters,ACL Live at The Moody Theater,155.9,371.0,30,78,Austin,TX,Ticketfly,$51.00 ,0,39257,7,51.0,2016,3,0,263.45,215.1,0,2.6,robert plant & the sensational space shifters,2016-03-21 01:00:00,2016-03-21,1,0,0,,,
9503208,2016-03-16 01:00:00,Robert Plant and the Sensational Spaceshifters with The Sonics,Bomb Factory,48.52,555.0,27,85,Dallas,TX,NoResults,NoResults,NoResults,NoResults,2,,2016,3,2,301.76,506.48,0,3.1481481481481484,robert plant and the sensational spaceshifters with the sonics,2016-03-16 01:00:00,2016-03-16,1,2,0,,,
9461149,2016-04-07 00:00:00,Robin Trower,Variety Playhouse,83.44,78.53,7,35,Atlanta,GA,Ticketmaster,$40.00 ,0,243623,24,54.0,2016,4,3,80.985,-4.909999999999997,0,5.0,robin trower,2016-04-07 00:00:00,2016-04-07,0,3,0,,,
9422598,2016-04-24 23:00:00,Robin Trower,Wilbur Theatre,99.65,167.36,10,34,Boston,MA,Ticketmaster,$40.00 ,0,243623,42,54.0,2016,4,6,133.505,67.71000000000001,0,3.4,robin trower,2016-04-24 23:00:00,2016-04-24,23,6,1,,,
9431393,2016-04-09 01:00:00,Robin Trower,Marathon Music Works,61.49,49.99,1,6,Nashville,TN,Ticketfly,$25.00 ,0,243623,26,54.0,2016,4,5,55.74,-11.5,0,6.0,robin trower,2016-04-09 01:00:00,2016-04-09,1,5,1,,,
9528087,2016-04-15 00:30:00,Rocket Man - The Music of Elton John,Dallas Arboretum and Botanical Garden,46.46,37.25,1,12,Dallas,TX,NoResults,NoResults,NoResults,NoResults,32,,2016,4,4,41.855,-9.21,0,12.0,rocket man - the music of elton john,2016-04-15 00:30:00,2016-04-15,0,4,0,,,
9523290,2016-05-08 04:00:00,Rogue Wave,The Independent,43.8,90.0,5,26,San Francisco,CA,Ticketfly,$26.00 ,0,437758,55,14.0,2016,5,6,66.9,46.2,0,5.2,rogue wave,2016-05-08 04:00:00,2016-05-08,4,6,1,,,
9527954,2016-06-08 04:00:00,Rozwell Kid,Doug Fir Lounge ,48.52,39.9,2,6,Portland,OR,Ticketfly,$10.00 ,0,1118551,86,16.0,2016,6,2,44.21,-8.620000000000005,0,3.0,rozwell kid,2016-06-08 04:00:00,2016-06-08,4,2,0,,,
9539569,2016-05-21 04:00:00,Rudimental,Shrine Expo Hall,86.75,120.0,14,69,Los Angeles,CA,AXS,$30.00 ,0,5242263,68,4.0,2016,5,5,103.375,33.25,0,4.928571428571429,rudimental,2016-05-21 04:00:00,2016-05-21,4,5,1,,,
9538842,2016-05-18 22:00:00,Rudimental,Central Park Summerstage,107.2,90.0,3,8,New York,NY,Ticketfly,$39.50 ,0,5242263,66,4.0,2016,5,2,98.6,-17.200000000000003,0,2.6666666666666665,rudimental,2016-05-18 22:00:00,2016-05-18,22,2,0,,,
9539571,2016-05-27 03:00:00,Rudimental,Fox Theater Oakland,82.73,200.0,37,173,Oakland,CA,Ticketmaster,$39.50 ,0,5242263,74,4.0,2016,5,4,141.365,117.27,0,4.675675675675675,rudimental,2016-05-27 03:00:00,2016-05-27,3,4,0,,,
9530449,2016-04-10 02:00:00,Rufus Du Sol,Bottom Lounge,79.14,119.0,7,26,Chicago,IL,NoVendorClass,NoPriceClass,NoSoldOutClass,7759619,27,,2016,4,6,99.07,39.86,0,3.7142857142857135,rufus du sol,2016-04-10 02:00:00,2016-04-10,2,6,1,,,
9527749,2016-04-02 02:00:00,Rufus Du Sol,Webster Hall,55.25,122.0,6,23,New York,NY,Songkick Tickets,$30.30 ,0,7759619,19,,2016,4,5,88.625,66.75,0,3.8333333333333335,rufus du sol,2016-04-02 02:00:00,2016-04-02,2,5,1,,,
9540982,2016-06-18 00:00:00,Rufus Wainwright,Carnegie Hall - Stern Auditorium,294.35,900.0,8,22,New York,NY,NoVendorClass,NoPriceClass,NoSoldOutClass,564105,96,,2016,6,5,597.175,605.65,0,2.75,rufus wainwright,2016-06-18 00:00:00,2016-06-18,0,5,1,,,
9527381,2016-03-27 00:00:00,Rusted Root,Variety Playhouse,56.74,53.0,10,44,Atlanta,GA,Ticketmaster,$25.00 ,0,512687,13,26.0,2016,3,6,54.870000000000005,-3.740000000000002,0,4.4,rusted root,2016-03-27 00:00:00,2016-03-27,0,6,1,,,
9542190,2016-03-20 02:00:00,Safetysuit,Exit In,67.4,55.0,1,6,Nashville,TN,Ticketfly,$20.00 ,1,2331623,6,14.0,2016,3,6,61.2,-12.400000000000006,0,6.0,safetysuit,2016-03-20 02:00:00,2016-03-20,2,6,1,,,
9539497,2016-05-29 03:00:00,Saint Motel and Phases,McMenamins Crystal Ballroom,95.72,100.0,4,19,Portland,OR,NoResults,NoResults,NoResults,NoResults,76,,2016,5,6,97.86,4.280000000000001,0,4.75,saint motel and phases,2016-05-29 03:00:00,2016-05-29,3,6,1,,,
9528641,2016-05-27 00:00:00,Sam Beam,Buckhead Theatre,91.0,75.0,1,2,Atlanta,GA,Ticketmaster,$35.00 ,0,625595,74,14.0,2016,5,4,83.0,-16.0,0,2.0,sam beam,2016-05-27 00:00:00,2016-05-27,0,4,0,,,
9528642,2016-05-23 00:00:00,Sam Beam,Wilbur Theatre,89.82,150.0,22,62,Boston,MA,Ticketmaster,$29.00 ,0,625595,70,14.0,2016,5,0,119.91,60.18000000000001,0,2.8181818181818183,sam beam,2016-05-23 00:00:00,2016-05-23,0,0,0,,,
9528639,2016-06-12 01:30:00,Sam Beam,Thalia Hall Chicago,79.08,94.5,3,14,Chicago,IL,NoVendorClass,NoPriceClass,NoSoldOutClass,173786,90,,2016,6,6,86.78999999999999,15.420000000000002,0,4.666666666666667,sam beam,2016-06-12 01:30:00,2016-06-12,1,6,1,,,
9528654,2016-06-04 03:00:00,Sam Beam and Jesca Hoop,Aladdin Theater Portland,98.5,144.0,6,21,Portland,OR,Ticketfly,$25.00 ,1,625595,82,14.0,2016,6,5,121.25,45.5,0,3.5,sam beam and jesca hoop,2016-06-04 03:00:00,2016-06-04,3,5,1,,,
9529812,2016-06-05 03:30:00,Sam Beam and Jesca Hoop,The Neptune,110.2,100.3,5,23,Seattle,WA,NoVendorClass,NoPriceClass,NoSoldOutClass,625595,83,,2016,6,6,105.25,-9.900000000000006,0,4.6,sam beam and jesca hoop,2016-06-05 03:30:00,2016-06-05,3,6,1,,,
9527480,2016-06-01 03:00:00,Sam Beam with Jesca Hoop,Fonda Theatre,65.04,188.0,12,47,Los Angeles,CA,AXS,$30.00 ,0,625595,79,14.0,2016,6,2,126.52,122.96,0,3.9166666666666665,sam beam with jesca hoop,2016-06-01 03:00:00,2016-06-01,3,2,0,,,
9527726,2016-05-21 00:00:00,Sam Beam with Jesca Hoop,Town Hall New York,60.87,143.01,28,77,New York,NY,Ticketmaster,$35.00 ,0,625595,68,14.0,2016,5,5,101.94,82.13999999999999,0,2.75,sam beam with jesca hoop,2016-05-21 00:00:00,2016-05-21,0,5,1,,,
9507990,2016-03-21 02:00:00,Sam Lee Album Release,Bluebird Theater,52.25,75.0,5,19,Denver,CO,NoResults,NoResults,NoResults,NoResults,7,,2016,3,0,63.625,22.75,0,3.8,sam lee album release,2016-03-21 02:00:00,2016-03-21,2,0,0,,,
9478623,2016-04-11 00:00:00,Sams Place Concert Series with Steven Curtis Chapman,Ryman Auditorium,67.41,150.0,11,65,Nashville,TN,NoResults,NoResults,NoResults,NoResults,28,,2016,4,0,108.705,82.59,0,5.909090909090909,sams place concert series with steven curtis chapman,2016-04-11 00:00:00,2016-04-11,0,0,0,,,
9531172,2016-05-04 00:00:00,San Fermin,The Parish,64.19,55.0,2,10,Austin,TX,NoVendorClass,NoPriceClass,NoSoldOutClass,6185239,51,,2016,5,2,59.595,-9.189999999999998,0,5.0,san fermin,2016-05-04 00:00:00,2016-05-04,0,2,0,,,
9484125,2016-04-14 23:30:00,San Fermin,Paradise Rock Club,48.52,70.0,6,22,Boston,MA,Ticketmaster,$15.00 ,0,6185239,32,4.0,2016,4,3,59.260000000000005,21.48,0,3.6666666666666665,san fermin,2016-04-14 23:30:00,2016-04-14,23,3,0,,,
9532859,2016-05-27 03:30:00,San Fermin,Teragram Ballroom,83.9,75.0,5,23,Los Angeles,CA,Ticketmaster,$18.00 ,0,6185239,74,4.0,2016,5,4,79.45,-8.900000000000006,0,4.6,san fermin,2016-05-27 03:30:00,2016-05-27,3,4,0,,,
9484101,2016-04-01 04:00:00,San Fermin,Mississippi Studios,56.78,46.74,2,8,Portland,OR,Ticketfly,NoPriceClass,0,6185239,18,,2016,4,4,51.760000000000005,-10.04,0,4.0,san fermin,2016-04-01 04:00:00,2016-04-01,4,4,0,,,
9484099,2016-03-30 02:30:00,San Fermin,Neumos,40.24,58.14,3,16,Seattle,WA,NoVendorClass,NoPriceClass,NoSoldOutClass,6185239,16,,2016,3,2,49.19,17.9,0,5.333333333333333,san fermin,2016-03-30 02:30:00,2016-03-30,2,2,0,,,
9529168,2016-03-19 16:00:00,Sander van Doorn,Nautilus,118.14,99.95,2,6,Miami Beach,FL,Wantickets,$30.00 ,0,274629,6,12.0,2016,3,5,109.045,-18.19,0,3.0,sander van doorn,2016-03-19 16:00:00,2016-03-19,16,5,1,,,
9514255,2016-04-29 00:00:00,Santigold,The Tabernacle Atlanta,54.29,202.0,23,97,Atlanta,GA,Live Nation,NoPriceClass,0,2385431,46,,2016,4,4,128.145,147.71,0,4.217391304347826,santigold,2016-04-29 00:00:00,2016-04-29,0,4,0,,,
9514259,2016-05-03 23:00:00,Santigold,House of Blues Boston,44.98,199.01,53,215,Boston,MA,Live Nation,NoPriceClass,0,2385431,51,,2016,5,1,121.995,154.03,0,4.056603773584905,santigold,2016-05-03 23:00:00,2016-05-03,23,1,0,,,
9514247,2016-04-18 01:00:00,Santigold,Concord Music Hall,54.07,149.95,34,149,Chicago,IL,NoVendorClass,NoPriceClass,NoSoldOutClass,2385431,35,,2016,4,0,102.01,95.88,0,4.382352941176471,santigold,2016-04-18 01:00:00,2016-04-18,1,0,0,,,
9514226,2016-03-23 01:00:00,Santigold,House of Blues Dallas,52.76,158.63,21,95,Dallas,TX,Live Nation,NoPriceClass,0,2385431,9,,2016,3,2,105.695,105.87,0,4.523809523809524,santigold,2016-03-23 01:00:00,2016-03-23,1,2,0,,,
9514126,2016-03-25 02:00:00,Santigold,Ogden Theatre,59.12,1000.0,17,74,Denver,CO,Songkick Tickets,$39.50 ,0,2385431,11,13.0,2016,3,4,529.56,940.88,0,4.352941176470588,santigold,2016-03-25 02:00:00,2016-03-25,2,4,0,,,
9514225,2016-03-22 00:00:00,Santigold,House of Blues Houston,48.24,195.0,26,119,Houston,TX,Live Nation,NoPriceClass,0,2385431,8,,2016,3,1,121.62,146.76,0,4.576923076923077,santigold,2016-03-22 00:00:00,2016-03-22,0,1,0,,,
9514250,2016-04-23 00:00:00,Santigold,Marathon Music Works,49.68,94.0,16,82,Nashville,TN,Ticketfly,$25.00 ,0,2385431,40,13.0,2016,4,5,71.84,44.32,0,5.125,santigold,2016-04-23 00:00:00,2016-04-23,0,5,1,,,
9514257,2016-05-02 00:00:00,Santigold,Theatre of Living Arts,52.06,195.0,26,123,Philadelphia,PA,Live Nation,NoPriceClass,0,2385431,49,,2016,5,0,123.53,142.94,0,4.730769230769231,santigold,2016-05-02 00:00:00,2016-05-02,0,0,0,,,
9514236,2016-04-07 03:00:00,Santigold,Wonder Ballroom,120.5,199.0,9,22,Portland,OR,Ticketfly,$25.00 ,1,2385431,24,13.0,2016,4,3,159.75,78.5,0,2.4444444444444446,santigold,2016-04-07 03:00:00,2016-04-07,3,3,0,,,
9514237,2016-04-10 03:00:00,Santigold,The Neptune,116.17,199.0,5,30,Seattle,WA,NoVendorClass,NoPriceClass,NoSoldOutClass,2385431,27,,2016,4,6,157.585,82.83,0,6.0,santigold,2016-04-10 03:00:00,2016-04-10,3,6,1,,,
9514235,2016-04-05 03:00:00,Santigold,Nob Hill Masonic Auditorium,67.4,259.0,41,141,San Francisco,CA,Live Nation,NoPriceClass,0,2385431,22,,2016,4,1,163.2,191.6,0,3.4390243902439024,santigold,2016-04-05 03:00:00,2016-04-05,3,1,0,,,
9470909,2016-03-16 00:30:00,Saosin Featuring Anthony Green,Cannery Ballroom,41.27,90.0,4,26,Nashville,TN,NoResults,NoResults,NoResults,NoResults,2,,2016,3,2,65.635,48.73,0,6.5,saosin featuring anthony green,2016-03-16 00:30:00,2016-03-16,0,2,0,,,
9528097,2016-06-17 00:30:00,Satisfaction - Rolling Stones Tribute,Dallas Arboretum and Botanical Garden,49.21,37.25,1,4,Dallas,TX,NoResults,NoResults,NoResults,NoResults,95,,2016,6,4,43.23,-11.96,0,4.0,satisfaction - rolling stones tribute,2016-06-17 00:30:00,2016-06-17,0,4,0,,,
9463287,2016-04-13 01:00:00,Savages,Emos,41.25,53.58,3,18,Austin,TX,Front Gate Tickets,$20.00 ,0,242996,30,6.0,2016,4,2,47.415,12.329999999999998,0,6.0,savages,2016-04-13 01:00:00,2016-04-13,1,2,0,,,
9431369,2016-04-02 00:00:00,Savages,Paradise Rock Club,42.62,57.0,10,46,Boston,MA,Ticketmaster,$22.00 ,0,242996,19,6.0,2016,4,5,49.81,14.380000000000004,0,4.6,savages,2016-04-02 00:00:00,2016-04-02,0,5,1,,,
9431382,2016-04-08 02:00:00,Savages,Metro,49.65,1000.0,16,79,Chicago,IL,Metro,$24.00 ,0,242996,25,6.0,2016,4,4,524.825,950.35,0,4.9375,savages,2016-04-08 02:00:00,2016-04-08,2,4,0,,,
9431388,2016-04-12 01:00:00,Savages,Trees,59.12,73.0,6,38,Dallas,TX,Official artist website,$22.00 ,0,242996,29,6.0,2016,4,1,66.06,13.880000000000004,0,6.333333333333333,savages,2016-04-12 01:00:00,2016-04-12,1,1,0,,,
9514438,2016-04-19 04:00:00,Savages,El Rey Theatre (LA),133.34,200.0,6,10,Los Angeles,CA,AXS,$25.00 ,0,242996,36,6.0,2016,4,1,166.67000000000002,66.66,0,1.6666666666666667,savages,2016-04-19 04:00:00,2016-04-19,4,1,0,,,
9529334,2016-05-15 02:00:00,Savages,Exit In,52.04,51.3,8,36,Nashville,TN,Official artist website,$20.00 ,0,242996,62,6.0,2016,5,6,51.67,-0.740000000000002,0,4.5,savages,2016-05-15 02:00:00,2016-05-15,2,6,1,,,
9429906,2016-03-28 23:00:00,Savages,Irving Plaza,46.14,199.0,27,98,New York,NY,Live Nation,$29.50 ,0,242996,15,6.0,2016,3,0,122.57,152.86,0,3.6296296296296298,savages,2016-03-28 23:00:00,2016-03-28,23,0,0,,,
9431367,2016-04-01 00:30:00,Savages,Union Transfer,37.89,57.0,9,40,Philadelphia,PA,Ticketfly,$15.00 ,0,242996,18,6.0,2016,4,4,47.445,19.11,0,4.444444444444445,savages,2016-04-01 00:30:00,2016-04-01,0,4,0,,,
9529361,2016-05-29 04:00:00,Savages,Wonder Ballroom,52.04,64.0,6,29,Portland,OR,Ticketfly,$18.50 ,0,242996,76,6.0,2016,5,6,58.02,11.96,0,4.833333333333333,savages,2016-05-29 04:00:00,2016-05-29,4,6,1,,,
9520209,2016-04-20 03:00:00,Savages,Fillmore San Francisco,43.8,84.99,13,62,San Francisco,CA,Live Nation,NoPriceClass,0,242996,37,,2016,4,2,64.395,41.19,0,4.769230769230769,savages,2016-04-20 03:00:00,2016-04-20,3,2,0,,,
9501826,2016-05-21 22:00:00,Say Anything,Masquerade Atlanta,38.09,68.0,14,80,Atlanta,GA,Ticketmaster,$19.50 ,0,235557,69,16.0,2016,5,5,53.045,29.91,0,5.714285714285714,say anything,2016-05-21 22:00:00,2016-05-21,22,5,1,,,
9503506,2016-05-28 23:30:00,Say Anything,Scoot Inn,96.87,79.99,2,12,Austin,TX,NoVendorClass,NoPriceClass,NoSoldOutClass,235557,76,,2016,5,5,88.43,-16.88000000000001,0,6.0,say anything,2016-05-28 23:30:00,2016-05-28,23,5,1,,,
9506593,2016-05-06 23:00:00,Say Anything,Concord Music Hall,48.52,60.42,8,34,Chicago,IL,NoVendorClass,NoPriceClass,NoSoldOutClass,235557,54,,2016,5,4,54.47,11.9,0,4.25,say anything,2016-05-06 23:00:00,2016-05-06,23,4,0,,,
9501810,2016-04-21 00:30:00,Say Anything,Gas Monkey Bar N Grill,48.5,73.0,11,62,Dallas,TX,Ticketfly,$19.00 ,0,235557,38,16.0,2016,4,3,60.75,24.5,0,5.636363636363637,say anything,2016-04-21 00:30:00,2016-04-21,0,3,0,,,
9501815,2016-05-04 00:30:00,Say Anything,Summit Music Hall,44.97,68.0,11,50,Denver,CO,Ticketfly,$18.50 ,0,235557,51,16.0,2016,5,2,56.485,23.03,0,4.545454545454546,say anything,2016-05-04 00:30:00,2016-05-04,0,2,0,,,
9501828,2016-05-28 00:00:00,Say Anything,House of Blues Houston,38.01,195.0,16,99,Houston,TX,Live Nation,NoPriceClass,0,235557,75,,2016,5,5,116.505,156.99,0,6.1875,say anything,2016-05-28 00:00:00,2016-05-28,0,5,1,,,
9501812,2016-04-27 03:00:00,Say Anything,Echoplex,57.22,79.99,6,30,Los Angeles,CA,Ticketfly,$21.50 ,0,235557,44,16.0,2016,4,2,68.60499999999999,22.77,0,5.0,say anything,2016-04-27 03:00:00,2016-04-27,3,2,0,,,
9501825,2016-05-13 23:00:00,Say Anything,Webster Hall,57.96,57.0,3,18,New York,NY,NoVendorClass,NoPriceClass,NoSoldOutClass,235557,61,,2016,5,4,57.48,-0.9600000000000009,0,6.0,say anything,2016-05-13 23:00:00,2016-05-13,23,4,0,,,
9501824,2016-05-12 23:30:00,Say Anything,Theatre of Living Arts,35.54,195.0,16,89,Philadelphia,PA,Live Nation,NoPriceClass,0,235557,60,,2016,5,3,115.27,159.46,0,5.5625,say anything,2016-05-12 23:30:00,2016-05-12,23,3,0,,,
9501813,2016-04-30 03:00:00,Say Anything,Wonder Ballroom,43.79,68.0,10,48,Portland,OR,Ticketfly,$17.50 ,0,235557,47,16.0,2016,4,5,55.895,24.21,0,4.8,say anything,2016-04-30 03:00:00,2016-04-30,3,5,1,,,
9506111,2016-05-01 03:30:00,Say Anything,The Showbox,37.88,68.0,8,35,Seattle,WA,Songkick Tickets,$26.25 ,0,235557,48,16.0,2016,5,6,52.94,30.12,0,4.375,say anything,2016-05-01 03:30:00,2016-05-01,3,6,1,,,
9534540,2016-05-07 23:00:00,Scorpions,Chastain Park Amphitheatre,93.75,368.42,28,126,Atlanta,GA,Live Nation,NoPriceClass,0,201063,55,,2016,5,5,231.085,274.67,0,4.5,scorpions,2016-05-07 23:00:00,2016-05-07,23,5,1,,,
9527798,2016-05-10 00:30:00,Scorpions and Queensryche,Grand Ole Opry House,115.78,740.0,53,185,Nashville,TN,NoResults,NoResults,NoResults,NoResults,57,,2016,5,1,427.89,624.22,0,3.490566037735849,scorpions and queensryche,2016-05-10 00:30:00,2016-05-10,0,1,0,,,
9521382,2016-03-18 23:00:00,Screaming Females,First Unitarian Church of Philadelphia ,60.26,122.0,2,3,Philadelphia,PA,Brown Paper Tickets,$10.00 ,0,55424,5,11.0,2016,3,4,91.13,61.74,0,1.5,screaming females,2016-03-18 23:00:00,2016-03-18,23,4,0,,,
9537738,2016-05-08 01:00:00,Sebastian Bach,Trees,52.04,55.0,4,24,Dallas,TX,Ticketfly,NoPriceClass,0,2652391,55,,2016,5,6,53.52,2.960000000000001,0,6.0,sebastian bach,2016-05-08 01:00:00,2016-05-08,1,6,1,,,
9537736,2016-05-06 01:00:00,Sebastian Bach,Scout Bar Houston,75.64,62.0,2,12,Houston,TX,Ticketfly,$23.50 ,0,2652391,53,33.0,2016,5,4,68.82,-13.64,0,6.0,sebastian bach,2016-05-06 01:00:00,2016-05-06,1,4,0,,,
9537750,2016-05-12 02:00:00,Sebastian Bach,Mercy Lounge ,61.48,50.0,2,12,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,2652391,59,,2016,5,3,55.74,-11.479999999999997,0,6.0,sebastian bach,2016-05-12 02:00:00,2016-05-12,2,3,0,,,
9537743,2016-05-18 23:30:00,Sebastian Bach,B.B. King Blues Club & Grill,120.48,100.0,2,14,New York,NY,Ticketmaster,$35.00 ,0,2652391,66,33.0,2016,5,2,110.24,-20.480000000000004,0,7.0,sebastian bach,2016-05-18 23:30:00,2016-05-18,23,2,0,,,
9537744,2016-05-20 00:00:00,Sebastian Bach,Theatre of Living Arts,37.89,195.0,7,33,Philadelphia,PA,Live Nation,NoPriceClass,0,2652391,67,,2016,5,4,116.445,157.11,0,4.714285714285714,sebastian bach,2016-05-20 00:00:00,2016-05-20,0,4,0,,,
9490874,2016-03-16 22:30:00,Secrets,Masquerade Atlanta,30.81,77.0,4,24,Atlanta,GA,Ticketmaster,$13.50 ,0,338659,3,6.0,2016,3,2,53.905,46.19,0,6.0,secrets,2016-03-16 22:30:00,2016-03-16,22,2,0,,,
9532118,2016-04-27 00:30:00,Selah and Travis Cottrell,Ryman Auditorium,181.07,149.0,1,3,Nashville,TN,Ticketmaster,$24.50 ,0,455918,44,19.0,2016,4,2,165.035,-32.06999999999999,0,3.0,selah and travis cottrell,2016-04-27 00:30:00,2016-04-27,0,2,0,,,
9408915,2016-06-09 23:30:00,Selena Gomez,Philips Arena,85.04,1500.0,106,359,Atlanta,GA,Ticketmaster,$35.00 ,0,1059348,88,8.0,2016,6,3,792.52,1414.96,0,3.3867924528301887,selena gomez,2016-06-09 23:30:00,2016-06-09,23,3,0,,,
9408918,2016-06-18 00:30:00,Selena Gomez,Frank Erwin Events Center,92.17,2199.0,76,294,Austin,TX,NoVendorClass,NoPriceClass,NoSoldOutClass,1059348,96,,2016,6,5,1145.585,2106.83,0,3.8684210526315783,selena gomez,2016-06-18 00:30:00,2016-06-18,0,5,1,,,
9408910,2016-05-28 23:30:00,Selena Gomez,TD Garden,61.5,2199.0,385,1411,Boston,MA,Ticketmaster,$37.00 ,0,1059348,76,8.0,2016,5,5,1130.25,2137.5,0,3.664935064935065,selena gomez,2016-05-28 23:30:00,2016-05-28,23,5,1,,,
9408927,2016-06-26 00:30:00,Selena Gomez,United Center,66.4,2199.0,461,1354,Chicago,IL,Ticketmaster,$40.50 ,0,1059348,104,8.0,2016,6,6,1132.7,2132.6,0,2.937093275488069,selena gomez,2016-06-26 00:30:00,2016-06-26,0,6,1,,,
9408920,2016-06-19 00:30:00,Selena Gomez,American Airlines Center,59.14,5588.24,516,1728,Dallas,TX,Ticketmaster,$35.50 ,0,1059348,97,8.0,2016,6,6,2823.69,5529.099999999999,0,3.3488372093023258,selena gomez,2016-06-19 00:30:00,2016-06-19,0,6,1,,,
9408934,2016-07-03 02:00:00,Selena Gomez,Pepsi Center,59.51,1295.0,190,797,Denver,CO,NoVendorClass,NoPriceClass,NoSoldOutClass,1059348,111,,2016,7,6,677.255,1235.49,0,4.194736842105264,selena gomez,2016-07-03 02:00:00,2016-07-03,2,6,1,,,
